,carat,cut,color,clarity,depth,table,x,y,z,grp_clarity,grp_color,grp_cut,log_carat,log_carat_menor_2,log_carat_maior_2,dist_carat,grade,IFDIdeal,SI1DPremium,SI1HIdeal,SI2FIdeal,SI2FPremium,SI2GGood,SI2GIdeal,SI2GPremium,SI2GVery Good,VS2DIdeal,VS2DPremium,VS2GIdeal,VS2IIdeal,VVS1DIdeal,VVS1EIdeal,VVS2DIdeal,color_D,clarity_SI2,grp_cla_I,grp_cla_IF,grp_cla_SI,grp_cla_VS,grp_cla_VVS,grp_col_Colorless,grp_col_Near Colorless,grp_col_Tinted,grp_cut_Fair,grp_cut_Good,grp_cut_Ideal,grp_cut_Very Good/Premium,price_predicted
4301,0.71,Ideal,E,SI2,62.7,56.0,5.68,5.71,3.57,SI,Colorless,Ideal,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,SI2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,True,False,2209.6604423608624
4302,0.31,Ideal,G,SI1,61.2,56.0,4.37,4.39,2.68,SI,Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,SI1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,557.913333787687
4303,0.5,Premium,G,SI2,60.7,57.0,5.15,5.07,3.1,SI,Colorless,Very Good/Premium,-0.6931471805599453,-0.6931471805599453,0.0,-0.5,SI2GPremium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,1019.6568942369121
4304,0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,VS,Colorless,Ideal,-0.6733445532637656,-0.6733445532637656,0.0,-0.49,VS1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,1659.7905542266876
4305,0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,VS,Colorless,Very Good/Premium,-1.0216512475319814,-1.0216512475319814,0.0,-0.64,VS2FPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,847.8476402683125
4306,1.15,Premium,G,VS1,63.0,60.0,6.68,6.6,4.18,VS,Colorless,Very Good/Premium,0.13976194237515863,0.13976194237515863,0.0,-0.8500000000000001,VS1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,7718.439392549773
4307,0.71,Ideal,J,VS1,62.3,55.0,5.7,5.73,3.56,VS,Tinted,Ideal,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,VS1JIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,True,False,2018.5088637455792
4308,0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,IF,Colorless,Very Good/Premium,-0.916290731874155,-0.916290731874155,0.0,-0.6,IFEPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,1398.4181896951893
4309,0.51,Ideal,E,SI1,61.7,56.0,5.13,5.17,3.18,SI,Colorless,Ideal,-0.6733445532637656,-0.6733445532637656,0.0,-0.49,SI1EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,1390.0546469805065
4310,0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,VS,Colorless,Good,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,VS2GGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,2782.553355350826
4311,1.09,Premium,F,SI1,62.7,58.0,6.56,6.51,4.1,SI,Colorless,Very Good/Premium,0.08617769624105241,0.08617769624105241,0.0,-0.9099999999999999,SI1FPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,5885.523490504524
4312,2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,SI,Near Colorless,Ideal,0.7608058290337602,0.0,0.7608058290337602,-0.8599999999999999,SI2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,False,True,False,14085.516960409761
4313,1.29,Ideal,F,VS1,60.7,57.0,7.08,7.05,4.29,VS,Colorless,Ideal,0.25464221837358075,0.25464221837358075,0.0,-0.71,VS1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,9752.68408002322
4314,1.03,Ideal,F,SI1,61.3,57.0,6.58,6.51,4.01,SI,Colorless,Ideal,0.02955880224154443,0.02955880224154443,0.0,-0.97,SI1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,5513.755821163845
4315,0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,VS,Colorless,Ideal,-1.0216512475319814,-1.0216512475319814,0.0,-0.64,VS1EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,877.367895782228
4316,0.31,Ideal,I,IF,61.3,57.0,4.4,4.34,2.68,IF,Near Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,IFIIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,744.8608405281192
4317,0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,VVS,Near Colorless,Very Good/Premium,-0.8915981192837836,-0.8915981192837836,0.0,-0.5900000000000001,VVS1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,True,1061.2909446634903
4318,0.31,Ideal,D,SI1,62.4,56.0,4.33,4.35,2.71,SI,Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,SI1DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,True,False,False,True,False,False,False,False,True,False,602.0360062413131
4319,1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,VS,Tinted,Good,0.44468582126144574,0.44468582126144574,0.0,-0.43999999999999995,VS2JGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,True,False,False,8314.869386191122
4320,0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,VS,Colorless,Ideal,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VS2DIdeal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,False,False,False,True,False,True,False,False,False,False,True,False,690.7701610759277
4321,1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,SI,Near Colorless,Very Good/Premium,0.412109650826833,0.412109650826833,0.0,-0.49,SI1HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,8509.206713865857
4322,0.74,Premium,F,SI2,59.6,58.0,5.91,5.87,3.51,SI,Colorless,Very Good/Premium,-0.3011050927839216,-0.3011050927839216,0.0,-0.26,SI2FPremium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,2155.1867327160844
4323,0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,VS,Colorless,Good,-0.916290731874155,-0.916290731874155,0.0,-0.6,VS2GGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,980.6476491470358
4324,0.82,Premium,G,SI2,60.7,61.0,6.01,5.98,3.64,SI,Colorless,Very Good/Premium,-0.19845093872383832,-0.19845093872383832,0.0,-0.18000000000000005,SI2GPremium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,2490.4079906535926
4325,1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19,SI,Near Colorless,Ideal,0.1823215567939546,0.1823215567939546,0.0,-0.8,SI2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,False,True,False,5176.069418820501
4326,0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,VS,Colorless,Good,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,VS2FGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,4250.9447429254415
4327,0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,VS,Colorless,Very Good/Premium,-1.1086626245216111,-1.1086626245216111,0.0,-0.6699999999999999,VS2EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,722.3923048586989
4328,0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,VS,Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,VS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,666.1747316980918
4329,0.91,Very Good,F,VS2,62.1,58.0,6.19,6.24,3.86,VS,Colorless,Very Good/Premium,-0.09431067947124129,-0.09431067947124129,0.0,-0.08999999999999997,VS2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,4548.125640977737
4330,1.11,Very Good,G,SI2,63.2,56.0,6.61,6.56,4.16,SI,Colorless,Very Good/Premium,0.10436001532424286,0.10436001532424286,0.0,-0.8899999999999999,SI2GVery Good,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,4879.230653056034
4331,0.31,Premium,H,VVS2,60.6,60.0,4.34,4.38,2.64,VVS,Near Colorless,Very Good/Premium,-1.171182981502945,-1.171182981502945,0.0,-0.69,VVS2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,True,634.6819743593825
4332,1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,SI,Near Colorless,Very Good/Premium,0.22314355131420976,0.22314355131420976,0.0,-0.75,SI2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,False,False,True,5369.608624640551
4333,0.4,Very Good,F,SI2,62.6,53.0,4.7,4.75,2.96,SI,Colorless,Very Good/Premium,-0.916290731874155,-0.916290731874155,0.0,-0.6,SI2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,752.5426332894208
4334,1.53,Premium,E,SI2,58.9,59.0,7.63,7.55,4.47,SI,Colorless,Very Good/Premium,0.4252677354043441,0.4252677354043441,0.0,-0.47,SI2EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,9239.33085627907
4335,1.0,Good,F,SI2,60.2,65.0,6.38,6.41,3.85,SI,Colorless,Good,0.0,0.0,0.0,-1.0,SI2FGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,True,False,False,4210.5989358585575
4336,1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,VS,Colorless,Very Good/Premium,0.01980262729617973,0.01980262729617973,0.0,-0.98,VS2EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,6253.795391194907
4337,0.9,Good,D,SI1,63.6,63.0,6.07,6.03,3.85,SI,Colorless,Good,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI1DGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,True,False,False,True,False,False,False,True,False,False,3841.667469523846
4338,0.6,Premium,G,VVS1,60.0,58.0,5.53,5.43,3.29,VVS,Colorless,Very Good/Premium,-0.5108256237659907,-0.5108256237659907,0.0,-0.4,VVS1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,False,True,2582.275399598739
4339,1.0,Fair,J,SI1,64.9,58.0,6.29,6.23,4.06,SI,Tinted,Fair,0.0,0.0,0.0,-1.0,SI1JFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,True,False,False,False,2975.2466179970193
4340,0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,SI,Colorless,Very Good/Premium,-0.527632742082372,-0.527632742082372,0.0,-0.41000000000000003,SI1EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,1750.334599942799
4341,0.32,Ideal,D,VVS1,61.8,56.0,4.39,4.41,2.72,VVS,Colorless,Ideal,-1.1394342831883648,-1.1394342831883648,0.0,-0.6799999999999999,VVS1DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,False,False,False,True,True,False,False,False,False,True,False,1111.220364930335
4342,1.11,Premium,E,SI2,62.5,58.0,6.61,6.63,4.14,SI,Colorless,Very Good/Premium,0.10436001532424286,0.10436001532424286,0.0,-0.8899999999999999,SI2EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,5306.791073791191
4343,0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,SI,Colorless,Very Good/Premium,-0.3285040669720361,-0.3285040669720361,0.0,-0.28,SI2GVery Good,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,2013.2475353070886
4344,1.12,Ideal,G,SI2,62.4,56.0,6.63,6.67,4.15,SI,Colorless,Ideal,0.11332868530700327,0.11332868530700327,0.0,-0.8799999999999999,SI2GIdeal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,True,False,5072.266888635681
4345,0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,VS,Colorless,Ideal,-0.579818495252942,-0.579818495252942,0.0,-0.43999999999999995,VS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,1783.5408343862748
4346,0.23,Very Good,E,VVS2,63.8,57.0,3.88,3.9,2.48,VVS,Colorless,Very Good/Premium,-1.4696759700589417,-1.4696759700589417,0.0,-0.77,VVS2EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,False,True,444.251831163774
4347,1.06,Premium,E,VS2,62.3,58.0,6.52,6.49,4.05,VS,Colorless,Very Good/Premium,0.058268908123975824,0.058268908123975824,0.0,-0.94,VS2EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,6691.646632265667
4348,0.33,Very Good,F,VS1,59.3,56.0,4.49,4.55,2.68,VS,Colorless,Very Good/Premium,-1.1086626245216111,-1.1086626245216111,0.0,-0.6699999999999999,VS1FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,722.3923048586989
4349,1.01,Fair,F,SI2,58.2,61.0,6.48,6.52,3.78,SI,Colorless,Fair,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI2FFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,False,3957.84873629346
4350,1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,VS,Colorless,Very Good/Premium,0.009950330853168092,0.009950330853168092,0.0,-0.99,VS2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,6146.159257069523
4351,1.32,Premium,F,SI2,60.6,60.0,7.05,7.1,4.29,SI,Colorless,Very Good/Premium,0.27763173659827955,0.27763173659827955,0.0,-0.6799999999999999,SI2FPremium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,6721.220656332509
4352,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,VS,Near Colorless,Ideal,0.6931471805599453,0.0,0.6931471805599453,-1.0,VS2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,17379.743281086732
4353,0.73,Premium,G,I1,62.5,58.0,5.82,5.74,3.61,I,Colorless,Very Good/Premium,-0.31471074483970024,-0.31471074483970024,0.0,-0.27,I1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,True,1435.2584814644524
4354,0.71,Premium,E,SI1,59.2,59.0,5.83,5.86,3.46,SI,Colorless,Very Good/Premium,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,SI1EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,2444.8439691252393
4355,0.7,Very Good,F,SI1,60.3,59.0,5.73,5.82,3.48,SI,Colorless,Very Good/Premium,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,SI1FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,2383.268173564622
4356,1.16,Ideal,D,VS1,61.2,58.0,6.73,6.76,4.13,VS,Colorless,Ideal,0.14842000511827322,0.14842000511827322,0.0,-0.8400000000000001,VS1DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,True,False,False,False,False,True,False,8750.112405260079
4357,2.01,Very Good,J,SI2,63.3,56.0,7.86,7.96,5.01,SI,Tinted,Very Good/Premium,0.6981347220709843,0.0,0.6981347220709843,-0.9900000000000002,SI2JVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,False,True,False,False,False,True,10054.726739016236
4358,1.0,Very Good,D,SI1,61.4,63.0,6.35,6.41,3.92,SI,Colorless,Very Good/Premium,0.0,0.0,0.0,-1.0,SI1DVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,True,False,False,True,False,False,False,False,False,True,5457.807236281288
4359,1.04,Fair,G,SI2,66.1,60.0,6.32,6.23,4.15,SI,Colorless,Fair,0.03922071315328133,0.03922071315328133,0.0,-0.96,SI2GFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,False,4167.204062004725
4360,2.0,Good,G,SI2,64.3,60.0,7.87,7.83,5.05,SI,Colorless,Good,0.6931471805599453,0.0,0.6931471805599453,-1.0,SI2GGood,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,True,False,False,12894.402112133735
4361,0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,VVS,Colorless,Ideal,-0.8675005677047231,-0.8675005677047231,0.0,-0.5800000000000001,VVS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,False,1395.3426605285033
4362,1.0,Good,H,SI1,64.9,56.0,6.24,6.31,4.07,SI,Near Colorless,Good,0.0,0.0,0.0,-1.0,SI1HGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,3965.7504476659665
4363,0.7,Ideal,F,VS1,61.2,58.0,5.7,5.73,3.5,VS,Colorless,Ideal,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,VS1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,2944.8165912404884
4364,0.3,Ideal,D,VS2,61.0,55.0,4.36,4.33,2.65,VS,Colorless,Ideal,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VS2DIdeal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,False,False,False,True,False,True,False,False,False,False,True,False,690.7701610759277
4365,0.4,Premium,D,VS2,62.5,59.0,4.72,4.66,2.93,VS,Colorless,Very Good/Premium,-0.916290731874155,-0.916290731874155,0.0,-0.6,VS2DPremium,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False,False,False,True,False,True,False,False,False,False,False,True,1156.8196104065498
4366,0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,SI,Colorless,Good,-1.1394342831883648,-1.1394342831883648,0.0,-0.6799999999999999,SI1DGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,True,False,False,True,False,False,False,True,False,False,587.9669464657912
4367,0.71,Very Good,F,SI2,63.2,57.0,5.66,5.7,3.59,SI,Colorless,Very Good/Premium,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,SI2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,2135.313362679621
4368,0.3,Premium,D,VS1,60.7,58.0,4.34,4.36,2.64,VS,Colorless,Very Good/Premium,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VS1DPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,True,False,False,False,False,False,True,653.8922701280857
4369,0.77,Ideal,F,SI1,61.7,56.0,5.85,5.91,3.63,SI,Colorless,Ideal,-0.2613647641344075,-0.2613647641344075,0.0,-0.22999999999999998,SI1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,2926.388741091939
4370,1.08,Premium,H,VS2,62.4,58.0,6.56,6.49,4.07,VS,Near Colorless,Very Good/Premium,0.0769610411361284,0.0769610411361284,0.0,-0.9199999999999999,VS2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,5688.238275203881
4371,0.5,Good,D,SI2,63.4,59.0,5.0,5.03,3.18,SI,Colorless,Good,-0.6931471805599453,-0.6931471805599453,0.0,-0.5,SI2DGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,False,True,False,False,1163.9610189948587
4372,0.57,Ideal,E,VS1,61.4,57.0,5.32,5.37,3.28,VS,Colorless,Ideal,-0.5621189181535413,-0.5621189181535413,0.0,-0.43000000000000005,VS1EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,2031.67413761016
4373,0.73,Good,E,VS2,64.2,54.0,5.68,5.72,3.66,VS,Colorless,Good,-0.31471074483970024,-0.31471074483970024,0.0,-0.27,VS2EGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,2924.949249202675
4374,0.3,Ideal,H,IF,62.1,55.0,4.3,4.27,2.66,IF,Near Colorless,Ideal,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,IFHIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,701.1345822367448
4375,0.71,Ideal,H,SI2,59.4,57.0,5.87,5.81,3.47,SI,Near Colorless,Ideal,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,SI2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,False,True,False,1817.680369089855
4376,0.32,Premium,F,VS2,59.4,58.0,4.48,4.44,2.65,VS,Colorless,Very Good/Premium,-1.1394342831883648,-1.1394342831883648,0.0,-0.6799999999999999,VS2FPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,682.5707338918295
4377,0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,VVS,Colorless,Good,-1.4696759700589417,-1.4696759700589417,0.0,-0.77,VVS2GGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,True,False,False,423.44807703299455
4378,0.7,Ideal,E,VS2,61.9,58.0,5.7,5.73,3.54,VS,Colorless,Ideal,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,2944.8165912404884
4379,0.7,Good,H,SI1,63.8,58.0,5.66,5.59,3.59,SI,Near Colorless,Good,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,SI1HGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,1868.6838304995695
4380,0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,VVS,Colorless,Ideal,-0.616186139423817,-0.616186139423817,0.0,-0.45999999999999996,VVS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,False,2207.27258687429
4381,0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,VS,Near Colorless,Very Good/Premium,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VS1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,498.47393504726506
4382,0.71,Very Good,E,VS2,61.6,56.0,5.74,5.81,3.56,VS,Colorless,Very Good/Premium,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,VS2EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,2919.2585596018384
4383,1.5,Good,I,SI1,62.9,60.0,7.12,7.16,4.49,SI,Near Colorless,Good,0.4054651081081644,0.4054651081081644,0.0,-0.5,SI1IGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,8019.3661040707175
4384,1.12,Premium,F,VS1,61.8,59.0,6.75,6.65,4.14,VS,Colorless,Very Good/Premium,0.11332868530700327,0.11332868530700327,0.0,-0.8799999999999999,VS1FPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,7369.891664705458
4385,0.31,Ideal,D,VS2,60.8,56.0,4.39,4.42,2.68,VS,Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,VS2DIdeal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,False,False,False,True,False,True,False,False,False,False,True,False,733.8500422405702
4386,0.7,Good,I,SI1,63.5,59.0,5.62,5.65,3.58,SI,Near Colorless,Good,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,SI1IGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,1868.6838304995695
